filename,author_id,sentence,emotion,intensity_level,sample_rate,audio_data
1006_IEO_DIS_LO.wav,1006,IEO,DIS,LO,16000,[307 337 378 ...   0   0   0]
1087_IEO_SAD_LO.wav,1087,IEO,SAD,LO,16000,[-323 -335 -333 ...    0    0    0]
1060_TIE_HAP_XX.wav,1060,TIE,HAP,XX,16000,[112 100 115 ...   0   1   2]
1075_TIE_HAP_XX.wav,1075,TIE,HAP,XX,16000,[218 210 219 ...   0   0   0]
1041_TIE_FEA_XX.wav,1041,TIE,FEA,XX,16000,[ 75 111 136 ...  -2  -2   0]
1054_TIE_FEA_XX.wav,1054,TIE,FEA,XX,16000,[-8 -6  6 ...  0  0  0]
1058_MTI_SAD_XX.wav,1058,MTI,SAD,XX,16000,[114 127 125 ...   0   0   0]
1080_IWL_ANG_XX.wav,1080,IWL,ANG,XX,16000,[-19  -8   6 ...   0   0   0]
1081_TAI_NEU_XX.wav,1081,TAI,NEU,XX,16000,[-115 -126 -138 ...    0    0    0]
1048_IOM_NEU_XX.wav,1048,IOM,NEU,XX,16000,[49 58 86 ...  0  0  0]
1013_TSI_DIS_XX.wav,1013,TSI,DIS,XX,16000,[ -4  -7 -22 ...   1  -1  -1]
1006_TSI_DIS_XX.wav,1006,TSI,DIS,XX,16000,[-187 -219 -206 ...    2    2    1]
1087_IEO_HAP_MD.wav,1087,IEO,HAP,MD,16000,[-53 -48 -54 ...   0   0   0]
1022_TAI_DIS_XX.wav,1022,TAI,DIS,XX,16000,[297 351 376 ...   0   0   0]
1037_TAI_DIS_XX.wav,1037,TAI,DIS,XX,16000,[235 226 212 ...   0   0   0]
1087_TSI_SAD_XX.wav,1087,TSI,SAD,XX,16000,[-23 -17 -15 ...   2   2   2]
1083_IEO_HAP_HI.wav,1083,IEO,HAP,HI,16000,[-119 -118  -94 ...    0    0    0]
1085_TAI_HAP_XX.wav,1085,TAI,HAP,XX,16000,[155 148 123 ...  -9  -5   0]
1090_TAI_HAP_XX.wav,1090,TAI,HAP,XX,16000,[ 38  37  34 ... -14 -14 -14]
1038_MTI_ANG_XX.wav,1038,MTI,ANG,XX,16000,[111 115 106 ...   1   0   0]
1031_IEO_DIS_HI.wav,1031,IEO,DIS,HI,16000,[117 121 141 ...   0   0   0]
1024_IEO_DIS_HI.wav,1024,IEO,DIS,HI,16000,[ 93 104  76 ...   2   3   3]
1074_IWL_DIS_XX.wav,1074,IWL,DIS,XX,16000,[-68 -35  -1 ...   0   0   0]
1059_IOM_HAP_XX.wav,1059,IOM,HAP,XX,16000,[99 53 -3 ...  0  0  0]
1061_IWL_DIS_XX.wav,1061,IWL,DIS,XX,16000,[19 35 26 ...  0  0  0]
1020_IEO_DIS_MD.wav,1020,IEO,DIS,MD,16000,[-53 -46 -55 ...   0  -2  -2]
1035_IEO_DIS_MD.wav,1035,IEO,DIS,MD,16000,[-146 -118 -127 ...    0    0    0]
1080_TSI_FEA_XX.wav,1080,TSI,FEA,XX,16000,[-198 -214 -172 ...   -2   -4   -4]
1078_IOM_FEA_XX.wav,1078,IOM,FEA,XX,16000,[51 69 86 ...  0  0  0]
1058_MTI_DIS_XX.wav,1058,MTI,DIS,XX,16000,[-130  -86  -88 ...    2    1   -1]
1051_IEO_ANG_HI.wav,1051,IEO,ANG,HI,16000,[-85 -49 -52 ...   0   0   0]
1044_IEO_ANG_HI.wav,1044,IEO,ANG,HI,16000,[ 91 108 121 ...  -1  -1  -2]
1068_ITS_HAP_XX.wav,1068,ITS,HAP,XX,16000,[-265 -292 -256 ...    0   -1    0]
1056_IWL_NEU_XX.wav,1056,IWL,NEU,XX,16000,[330 346 339 ...   0   0   0]
1043_IWL_NEU_XX.wav,1043,IWL,NEU,XX,16000,[-167 -126  -80 ...   -2   -1    0]
1049_ITS_FEA_XX.wav,1049,ITS,FEA,XX,16000,[179 148 164 ...   0   0   0]
1014_IWL_ANG_XX.wav,1014,IWL,ANG,XX,16000,[-152 -149 -146 ...    0    0    0]
1001_IWL_ANG_XX.wav,1001,IWL,ANG,XX,16000,[18 57 72 ... 10  9  8]
1040_IEO_ANG_MD.wav,1040,IEO,ANG,MD,16000,[50 44  7 ...  0  0  0]
1055_IEO_ANG_MD.wav,1055,IEO,ANG,MD,16000,[172 205 151 ...   1   1   1]
1031_TSI_NEU_XX.wav,1031,TSI,NEU,XX,16000,[-219 -195 -210 ...    0    0    0]
1024_TSI_NEU_XX.wav,1024,TSI,NEU,XX,16000,[-30  -9   0 ...   0   0   0]
1073_TSI_ANG_XX.wav,1073,TSI,ANG,XX,16000,[ -9 -24 -56 ...   2   2   0]
1066_TSI_ANG_XX.wav,1066,TSI,ANG,XX,16000,[23 35  8 ...  8  8  0]
1042_TAI_ANG_XX.wav,1042,TAI,ANG,XX,16000,[-28  -8 -33 ...   0   0   0]
1057_TAI_ANG_XX.wav,1057,TAI,ANG,XX,16000,[-163 -152 -182 ...   -5  -11   11]
1015_TAI_NEU_XX.wav,1015,TAI,NEU,XX,16000,[-1524 -1565 -1680 ...    28    28    27]
1013_TSI_SAD_XX.wav,1013,TSI,SAD,XX,16000,[116 114  98 ...   1   0   0]
1017_IEO_HAP_HI.wav,1017,IEO,HAP,HI,16000,[446 425 414 ...  -7  -8 -10]
1002_IEO_HAP_HI.wav,1002,IEO,HAP,HI,16000,[-48 -68 -57 ...   0   0   0]
1006_TSI_SAD_XX.wav,1006,TSI,SAD,XX,16000,[329 324 310 ...   0   0   0]
1036_IEO_FEA_HI.wav,1036,IEO,FEA,HI,16000,[-146 -157 -156 ...    0    0    0]
1023_IEO_FEA_HI.wav,1023,IEO,FEA,HI,16000,[-197 -174 -215 ...  -15  -14  -12]
1073_IWL_FEA_XX.wav,1073,IWL,FEA,XX,16000,[-299 -302 -335 ...    0    0    0]
1022_TAI_SAD_XX.wav,1022,TAI,SAD,XX,16000,[ 94 119  92 ...   0   0   0]
1079_ITS_NEU_XX.wav,1079,ITS,NEU,XX,16000,[-48  -5  -1 ...   0   0   0]
1006_IEO_HAP_MD.wav,1006,IEO,HAP,MD,16000,[373 389 371 ...   0   0   0]
1013_IEO_HAP_MD.wav,1013,IEO,HAP,MD,16000,[-73 -40 -26 ...   0   0   0]
1037_TAI_SAD_XX.wav,1037,TAI,SAD,XX,16000,[-196 -216 -208 ...    0   -1   -1]
1066_IWL_FEA_XX.wav,1066,IWL,FEA,XX,16000,[-107  -98  -93 ...  -15  -19  -21]
1027_IEO_FEA_MD.wav,1027,IEO,FEA,MD,16000,[-70 -89 -93 ... -20 -18 -15]
1052_IWL_HAP_XX.wav,1052,IWL,HAP,XX,16000,[-40 -36 -50 ... -14 -14 -11]
1047_IWL_HAP_XX.wav,1047,IWL,HAP,XX,16000,[201 178 181 ...  -1   2   1]
1032_IEO_FEA_MD.wav,1032,IEO,FEA,MD,16000,[231 256 243 ...  10  10  10]
1087_TSI_DIS_XX.wav,1087,TSI,DIS,XX,16000,[49 35 47 ...  0  0  0]
1014_TSI_FEA_XX.wav,1014,TSI,FEA,XX,16000,[-380 -368 -363 ...   26   25   14]
1001_TSI_FEA_XX.wav,1001,TSI,FEA,XX,16000,[89 79 99 ...  0  0  0]
1031_IEO_SAD_HI.wav,1031,IEO,SAD,HI,16000,[245 234 245 ...   2  -2   0]
1035_TSI_HAP_XX.wav,1035,TSI,HAP,XX,16000,[-55 -39 -40 ...  18  17  14]
1020_TSI_HAP_XX.wav,1020,TSI,HAP,XX,16000,[-150 -107  -74 ...    0    0    0]
1024_IEO_SAD_HI.wav,1024,IEO,SAD,HI,16000,[ -82 -100  -90 ...   10    2    0]
1025_TAI_FEA_XX.wav,1025,TAI,FEA,XX,16000,[28 36 29 ...  4  4  4]
1074_IWL_SAD_XX.wav,1074,IWL,SAD,XX,16000,[-133 -119 -121 ...    0    0    0]
1061_IWL_SAD_XX.wav,1061,IWL,SAD,XX,16000,[ 95 104  71 ...   0   0   0]
1030_TAI_FEA_XX.wav,1030,TAI,FEA,XX,16000,[150 179 173 ...   0   0   0]
1020_IEO_SAD_MD.wav,1020,IEO,SAD,MD,16000,[-21 -32 -47 ...  -3  -6   3]
1004_TAI_HAP_XX.wav,1004,TAI,HAP,XX,16000,[-88 -92 -87 ...   0   0   0]
1011_TAI_HAP_XX.wav,1011,TAI,HAP,XX,16000,[217 234 212 ...  -1  -1  -1]
1035_IEO_SAD_MD.wav,1035,IEO,SAD,MD,16000,[157 162 158 ...   0   0   0]
1064_DFA_HAP_XX.wav,1064,DFA,HAP,XX,16000,[ -150  -114  -135 ... -1659 -1652 -1691]
1055_ITH_DIS_XX.wav,1055,ITH,DIS,XX,16000,[  7 -10  -6 ...   0   1   1]
1040_ITH_DIS_XX.wav,1040,ITH,DIS,XX,16000,[191 203 212 ...   0   0   0]
1071_DFA_HAP_XX.wav,1071,DFA,HAP,XX,16000,[-47  -5 -22 ...   0   0   0]
1045_DFA_FEA_XX.wav,1045,DFA,FEA,XX,16000,[113  94  85 ...   1   3  -8]
1073_IEO_ANG_LO.wav,1073,IEO,ANG,LO,16000,[21 27 44 ... 22 18 16]
1066_IEO_ANG_LO.wav,1066,IEO,ANG,LO,16000,[  2  -1 -23 ... -13 -15 -17]
1050_DFA_FEA_XX.wav,1050,DFA,FEA,XX,16000,[163 194 212 ...   0   0   0]
1042_DFA_SAD_XX.wav,1042,DFA,SAD,XX,16000,[20 18 41 ...  0  0  0]
1057_DFA_SAD_XX.wav,1057,DFA,SAD,XX,16000,[-10  16   5 ...   0   0   0]
1075_WSI_NEU_XX.wav,1075,WSI,NEU,XX,16000,[ 6  9 80 ...  0  0  0]
1060_WSI_NEU_XX.wav,1060,WSI,NEU,XX,16000,[408 447 409 ...   0   0   0]
1037_WSI_ANG_XX.wav,1037,WSI,ANG,XX,16000,[34 24 50 ...  0  0  0]
1022_WSI_ANG_XX.wav,1022,WSI,ANG,XX,16000,[  94   70   34 ... -589 2143 1501]
1035_IEO_HAP_LO.wav,1035,IEO,HAP,LO,16000,[-197 -171 -174 ...   -1    0    1]
1020_IEO_HAP_LO.wav,1020,IEO,HAP,LO,16000,[158 171 161 ...  22  20  18]
1022_DFA_ANG_XX.wav,1022,DFA,ANG,XX,16000,[341 363 347 ...   1   1   1]
1014_IEO_FEA_LO.wav,1014,IEO,FEA,LO,16000,[ 66 138 144 ...  -1  -2  -1]
1001_IEO_FEA_LO.wav,1001,IEO,FEA,LO,16000,[ 83 107  93 ...   0   0   0]
1037_DFA_ANG_XX.wav,1037,DFA,ANG,XX,16000,[-20 -55 -25 ...   1   3   1]
1060_DFA_NEU_XX.wav,1060,DFA,NEU,XX,16000,[ 38  24 -34 ...   0   0   0]
1075_DFA_NEU_XX.wav,1075,DFA,NEU,XX,16000,[ 42  72 112 ...   1   0   0]
1057_WSI_SAD_XX.wav,1057,WSI,SAD,XX,16000,[-13  13 -11 ...   1   2   3]
1046_TIE_DIS_XX.wav,1046,TIE,DIS,XX,16000,[ 70  92 108 ...   0   0   0]
1042_WSI_SAD_XX.wav,1042,WSI,SAD,XX,16000,[ -95 -113 -143 ...    0    0    0]
1053_TIE_DIS_XX.wav,1053,TIE,DIS,XX,16000,[166 144 133 ...  -2   0   3]
1013_IEO_SAD_LO.wav,1013,IEO,SAD,LO,16000,[-246 -216 -211 ...    0    0   -1]
1006_IEO_SAD_LO.wav,1006,IEO,SAD,LO,16000,[-336 -327 -316 ...    0    0    0]
1087_IEO_DIS_LO.wav,1087,IEO,DIS,LO,16000,[-42 -45 -39 ...   0   0   0]
1071_WSI_HAP_XX.wav,1071,WSI,HAP,XX,16000,[ 78 102 125 ...   0   0   0]
1064_WSI_HAP_XX.wav,1064,WSI,HAP,XX,16000,[ 99 121  74 ...   0   0   0]
1050_WSI_FEA_XX.wav,1050,WSI,FEA,XX,16000,[-85 -74 -67 ...   0   0   0]
1045_WSI_FEA_XX.wav,1045,WSI,FEA,XX,16000,[58 16 51 ...  0  0  0]
1029_TIE_ANG_XX.wav,1029,TIE,ANG,XX,16000,[ 95 120  99 ...   5   4   4]
1015_IWW_ANG_XX.wav,1015,IWW,ANG,XX,16000,[40 49 49 ... -3 -2 -1]
1057_IWW_NEU_XX.wav,1057,IWW,NEU,XX,16000,[0 0 0 ... 0 0 0]
1042_IWW_NEU_XX.wav,1042,IWW,NEU,XX,16000,[-379 -363 -365 ...    0    0    0]
1048_ITH_FEA_XX.wav,1048,ITH,FEA,XX,16000,[ 25 -24 -46 ...   0   0   0]
1058_DFA_DIS_XX.wav,1058,DFA,DIS,XX,16000,[327 306 321 ...  -1   4   4]
1069_ITH_HAP_XX.wav,1069,ITH,HAP,XX,16000,[-47 -67 -55 ...   0   0   0]
1049_IEO_NEU_XX.wav,1049,IEO,NEU,XX,16000,[-43 -25 -25 ...   0   0   0]
1088_IEO_SAD_LO.wav,1088,IEO,SAD,LO,16000,[145 133 133 ...   0   0  -1]
1053_IWW_HAP_XX.wav,1053,IWW,HAP,XX,16000,[35 43 87 ...  0  0  0]
1046_IWW_HAP_XX.wav,1046,IWW,HAP,XX,16000,[-21  -3  32 ...   1   1   0]
1072_IWW_FEA_XX.wav,1072,IWW,FEA,XX,16000,[292 292 302 ...   0   0   0]
1078_ITH_NEU_XX.wav,1078,ITH,NEU,XX,16000,[93 96 49 ...  0  1  1]
1067_IWW_FEA_XX.wav,1067,IWW,FEA,XX,16000,[158 136  87 ...   0   0   0]
1009_IEO_DIS_LO.wav,1009,IEO,DIS,LO,16000,[-142 -116 -115 ...    0    0    0]
1058_WSI_DIS_XX.wav,1058,WSI,DIS,XX,16000,[-211 -191 -187 ...  -10  -10  -10]
1049_TIE_SAD_XX.wav,1049,TIE,SAD,XX,16000,[165 183 207 ...   0   0   0]
1075_IWW_SAD_XX.wav,1075,IWW,SAD,XX,16000,[ -6 -27 -60 ...   0  -2  -1]
1060_IWW_SAD_XX.wav,1060,IWW,SAD,XX,16000,[135 166 156 ...   0   0   0]
1005_IOM_ANG_XX.wav,1005,IOM,ANG,XX,16000,[90 80 78 ...  0  0  0]
1010_IOM_ANG_XX.wav,1010,IOM,ANG,XX,16000,[35  5 15 ...  0  0  0]
1047_IOM_NEU_XX.wav,1047,IOM,NEU,XX,16000,[-90 -80 -49 ...   0   0   0]
1052_IOM_NEU_XX.wav,1052,IOM,NEU,XX,16000,[12 14 -4 ... -8 -5 -8]
1054_ITS_DIS_XX.wav,1054,ITS,DIS,XX,16000,[ 77 116 135 ...   0   0   0]
1041_ITS_DIS_XX.wav,1041,ITS,DIS,XX,16000,[52 78 49 ... 10  4  0]
1045_MTI_FEA_XX.wav,1045,MTI,FEA,XX,16000,[195 220 249 ...   0   0   0]
1050_MTI_FEA_XX.wav,1050,MTI,FEA,XX,16000,[170 185 191 ...   0   0   0]
1064_MTI_HAP_XX.wav,1064,MTI,HAP,XX,16000,[151 109 115 ...  13  13  13]
1071_MTI_HAP_XX.wav,1071,MTI,HAP,XX,16000,[-48 -17 -17 ...   0   0   0]
1042_MTI_SAD_XX.wav,1042,MTI,SAD,XX,16000,[149 121 133 ...   0   0   0]
1057_MTI_SAD_XX.wav,1057,MTI,SAD,XX,16000,[ -83 -166 -186 ...    0    0    0]
1043_IOM_HAP_XX.wav,1043,IOM,HAP,XX,16000,[-304 -268 -283 ...   -2   -1    0]
1056_IOM_HAP_XX.wav,1056,IOM,HAP,XX,16000,[202 220 215 ...   0   0   0]
1062_IOM_FEA_XX.wav,1062,IOM,FEA,XX,16000,[-15  -7  -7 ...   0   0   0]
1077_IOM_FEA_XX.wav,1077,IOM,FEA,XX,16000,[-60 -33 -97 ...   0   0   0]
1060_MTI_NEU_XX.wav,1060,MTI,NEU,XX,16000,[ 98  97 137 ...   0   0   0]
1075_MTI_NEU_XX.wav,1075,MTI,NEU,XX,16000,[-119  -85  -92 ...    0    0    0]
1022_MTI_ANG_XX.wav,1022,MTI,ANG,XX,16000,[-240 -260 -304 ...    1    1    0]
1037_MTI_ANG_XX.wav,1037,MTI,ANG,XX,16000,[ 87 110 116 ...   1   1   0]
1038_TAI_DIS_XX.wav,1038,TAI,DIS,XX,16000,[55 71 69 ... -1  0  0]
1065_IOM_SAD_XX.wav,1065,IOM,SAD,XX,16000,[269 316 251 ...  -2   0   0]
1070_IOM_SAD_XX.wav,1070,IOM,SAD,XX,16000,[ 77 127  98 ...  -1  -1  -1]
1088_TSI_SAD_XX.wav,1088,TSI,SAD,XX,16000,[-31 -31 -40 ...   0   0   0]
1009_TSI_DIS_XX.wav,1009,TSI,DIS,XX,16000,[232 281 273 ...   0   0   0]
1088_IEO_HAP_MD.wav,1088,IEO,HAP,MD,16000,[-196   -2 -171 ...    0    0    0]
1055_TSI_NEU_XX.wav,1055,TSI,NEU,XX,16000,[-205 -237 -142 ...    0    0    0]
1040_TSI_NEU_XX.wav,1040,TSI,NEU,XX,16000,[0 0 0 ... 2 2 0]
1017_TSI_ANG_XX.wav,1017,TSI,ANG,XX,16000,[209 222 249 ...   0   0   0]
1002_TSI_ANG_XX.wav,1002,TSI,ANG,XX,16000,[47 14  9 ...  0  0  0]
1026_TAI_ANG_XX.wav,1026,TAI,ANG,XX,16000,[-341 -346 -348 ...    0    0    0]
1033_TAI_ANG_XX.wav,1033,TAI,ANG,XX,16000,[-50 -43 -44 ...  -2  -2  -3]
1064_TAI_NEU_XX.wav,1064,TAI,NEU,XX,16000,[ 8  5 37 ...  7 10 12]
1071_TAI_NEU_XX.wav,1071,TAI,NEU,XX,16000,[64 57 77 ...  0  0  0]
1035_IEO_ANG_HI.wav,1035,IEO,ANG,HI,16000,[-136 -169 -159 ...    0    0    0]
1020_IEO_ANG_HI.wav,1020,IEO,ANG,HI,16000,[-82 -98 -90 ...   0   0   0]
1029_MTI_DIS_XX.wav,1029,MTI,DIS,XX,16000,[-36 -43 -76 ...   4   4   0]
1032_IWL_NEU_XX.wav,1032,IWL,NEU,XX,16000,[232 286 255 ...   0   0   0]
1038_ITS_FEA_XX.wav,1038,ITS,FEA,XX,16000,[60 68 79 ... -3 -3 -3]
1027_IWL_NEU_XX.wav,1027,IWL,NEU,XX,16000,[101 108 103 ...   4  -2   2]
1019_ITS_HAP_XX.wav,1019,ITS,HAP,XX,16000,[-385 -363 -393 ...  -28  -30  -29]
1024_IEO_ANG_MD.wav,1024,IEO,ANG,MD,16000,[253 267 261 ...   0   0   0]
1031_IEO_ANG_MD.wav,1031,IEO,ANG,MD,16000,[-73 -89 -92 ...   1  -2   0]
1070_IWL_ANG_XX.wav,1070,IWL,ANG,XX,16000,[ 20  76 117 ...  -2  -3   6]
1065_IWL_ANG_XX.wav,1065,IWL,ANG,XX,16000,[-61 -53 -49 ...   1   1   1]
1091_IWL_DIS_XX.wav,1091,IWL,DIS,XX,16000,[215 198 189 ...   0   0   0]
1055_IEO_SAD_HI.wav,1055,IEO,SAD,HI,16000,[-302 -263 -264 ...  -28  -30  -28]
1051_TSI_HAP_XX.wav,1051,TSI,HAP,XX,16000,[122 132 125 ...   0   0   0]
1044_TSI_HAP_XX.wav,1044,TSI,HAP,XX,16000,[-37 -34 -36 ...   0   0   0]
1040_IEO_SAD_HI.wav,1040,IEO,SAD,HI,16000,[-100 -108 -121 ...    0    0   -1]
1084_IWL_DIS_XX.wav,1084,IWL,DIS,XX,16000,[-24 -21 -29 ...   0   0   0]
1070_TSI_FEA_XX.wav,1070,TSI,FEA,XX,16000,[65 59 53 ...  0  0  0]
1088_IOM_FEA_XX.wav,1088,IOM,FEA,XX,16000,[-50 -68 -58 ...  -2   0   2]
1065_TSI_FEA_XX.wav,1065,TSI,FEA,XX,16000,[ 96 113 101 ...   0   0   0]
1044_IEO_SAD_MD.wav,1044,IEO,SAD,MD,16000,[260 271 260 ...   1   1   0]
1060_TAI_HAP_XX.wav,1060,TAI,HAP,XX,16000,[105 102  97 ...   0   0   0]
1075_TAI_HAP_XX.wav,1075,TAI,HAP,XX,16000,[-427 -407 -356 ...    1    1    1]
1051_IEO_SAD_MD.wav,1051,IEO,SAD,MD,16000,[-10 -57 -45 ...   0   0   0]
1010_IWL_SAD_XX.wav,1010,IWL,SAD,XX,16000,[-100  -92  -88 ...    0    0    0]
1041_TAI_FEA_XX.wav,1041,TAI,FEA,XX,16000,[154 146 104 ...   6   7   8]
1054_TAI_FEA_XX.wav,1054,TAI,FEA,XX,16000,[205 219 191 ...   0   0   0]
1005_IWL_SAD_XX.wav,1005,IWL,SAD,XX,16000,[-185 -167 -166 ...    8    5    2]
1052_IEO_FEA_HI.wav,1052,IEO,FEA,HI,16000,[180 170 175 ...   0   0  -1]
1047_IEO_FEA_HI.wav,1047,IEO,FEA,HI,16000,[-162 -148 -123 ...   -3    1   -4]
1077_TSI_SAD_XX.wav,1077,TSI,SAD,XX,16000,[-146 -131  -77 ...    0    0    0]
1073_IEO_HAP_HI.wav,1073,IEO,HAP,HI,16000,[ -58  -82 -123 ...   -4   -2   -1]
1066_IEO_HAP_HI.wav,1066,IEO,HAP,HI,16000,[-408 -283 -124 ...   -1   -1   -1]
1062_TSI_SAD_XX.wav,1062,TSI,SAD,XX,16000,[-172 -161 -178 ...    1    1    1]
1043_IEO_FEA_MD.wav,1043,IEO,FEA,MD,16000,[ -18  -54 -134 ...    0    0    0]
1036_IWL_HAP_XX.wav,1036,IWL,HAP,XX,16000,[ 33  -8 -25 ...   0   0   0]
1023_IWL_HAP_XX.wav,1023,IWL,HAP,XX,16000,[-133 -108  -66 ...   -3   -2   -2]
1056_IEO_FEA_MD.wav,1056,IEO,FEA,MD,16000,[-104 -105 -120 ...    0    0    0]
1046_TAI_SAD_XX.wav,1046,TAI,SAD,XX,16000,[-250 -217 -250 ...    0    0    0]
1017_IWL_FEA_XX.wav,1017,IWL,FEA,XX,16000,[88 45 53 ...  1 -1 -1]
1062_IEO_HAP_MD.wav,1062,IEO,HAP,MD,16000,[113 124 172 ...  -1   1   4]
1077_IEO_HAP_MD.wav,1077,IEO,HAP,MD,16000,[ 0  0  0 ... -2 -2 -1]
1002_IWL_FEA_XX.wav,1002,IWL,FEA,XX,16000,[-2 17 21 ... -1 -2 -3]
1053_TAI_SAD_XX.wav,1053,TAI,SAD,XX,16000,[269 225 238 ...   0   0   0]
1008_ITS_NEU_XX.wav,1008,ITS,NEU,XX,16000,[-222 -196 -163 ...   -2   -2   -4]
1026_DFA_SAD_XX.wav,1026,DFA,SAD,XX,16000,[-154 -122 -133 ...    0    1    2]
1081_TIE_NEU_XX.wav,1081,TIE,NEU,XX,16000,[75 79 29 ...  0  0  0]
1033_DFA_SAD_XX.wav,1033,DFA,SAD,XX,16000,[215 197 164 ...   0   0   0]
1011_WSI_NEU_XX.wav,1011,WSI,NEU,XX,16000,[113 107 127 ... -16 -14 -10]
1004_WSI_NEU_XX.wav,1004,WSI,NEU,XX,16000,[152  98  91 ...  11  10   7]
1083_ITH_HAP_XX.wav,1083,ITH,HAP,XX,16000,[150 141 146 ...  -3  -3  -2]
1053_WSI_ANG_XX.wav,1053,WSI,ANG,XX,16000,[338 346 356 ...   2   2   0]
1046_WSI_ANG_XX.wav,1046,WSI,ANG,XX,16000,[-27 -30  27 ...   0   0   0]
1017_IEO_ANG_LO.wav,1017,IEO,ANG,LO,16000,[-184 -123 -147 ...    0    0    0]
1021_DFA_FEA_XX.wav,1021,DFA,FEA,XX,16000,[-42 -26 -59 ...   0   0   0]
1034_DFA_FEA_XX.wav,1034,DFA,FEA,XX,16000,[-66 -14 -11 ...  -3  -2  -1]
1002_IEO_ANG_LO.wav,1002,IEO,ANG,LO,16000,[-273 -271 -267 ...   -1   -1   -1]
1031_ITH_DIS_XX.wav,1031,ITH,DIS,XX,16000,[-222 -207 -242 ...    0    0    0]
1015_DFA_HAP_XX.wav,1015,DFA,HAP,XX,16000,[-311 -363 -343 ...    0    0    0]
1024_ITH_DIS_XX.wav,1024,ITH,DIS,XX,16000,[-102 -113 -146 ...    0    0    0]
1085_TIE_HAP_XX.wav,1085,TIE,HAP,XX,16000,[-51 -47 -41 ...   0   0   0]
1090_TIE_HAP_XX.wav,1090,TIE,HAP,XX,16000,[236 220 210 ...   0   0   0]
1077_IEO_SAD_LO.wav,1077,IEO,SAD,LO,16000,[128 126 121 ...   0   0   0]
1062_IEO_SAD_LO.wav,1062,IEO,SAD,LO,16000,[63 28 25 ...  0  0  0]
1034_WSI_FEA_XX.wav,1034,WSI,FEA,XX,16000,[ -9 -10 -26 ...   0   0   0]
1021_WSI_FEA_XX.wav,1021,WSI,FEA,XX,16000,[-63 -68 -74 ...   0   0   0]
1015_WSI_HAP_XX.wav,1015,WSI,HAP,XX,16000,[-104 -103 -115 ...    0    0    0]
1087_ITH_NEU_XX.wav,1087,ITH,NEU,XX,16000,[147 131 104 ...   0   0   0]
1070_IEO_FEA_LO.wav,1070,IEO,FEA,LO,16000,[0 0 0 ... 0 0 0]
1046_DFA_ANG_XX.wav,1046,DFA,ANG,XX,16000,[0 0 0 ... 0 0 0]
1053_DFA_ANG_XX.wav,1053,DFA,ANG,XX,16000,[-101  -97  -69 ...    0    0    0]
1065_IEO_FEA_LO.wav,1065,IEO,FEA,LO,16000,[210 170 192 ...   0   0   0]
1051_IEO_HAP_LO.wav,1051,IEO,HAP,LO,16000,[-120 -111 -105 ...    0    0    0]
1044_IEO_HAP_LO.wav,1044,IEO,HAP,LO,16000,[148 106  97 ...  -1  -1   0]
1004_DFA_NEU_XX.wav,1004,DFA,NEU,XX,16000,[-174 -170 -175 ...   -7  -16    0]
1011_DFA_NEU_XX.wav,1011,DFA,NEU,XX,16000,[130 145 174 ...   0   0   0]
1033_WSI_SAD_XX.wav,1033,WSI,SAD,XX,16000,[-232 -199 -218 ...  -24  -20    0]
1022_TIE_DIS_XX.wav,1022,TIE,DIS,XX,16000,[-148 -109 -104 ...    1    4    6]
1026_WSI_SAD_XX.wav,1026,WSI,SAD,XX,16000,[0 0 0 ... 2 3 4]
1037_TIE_DIS_XX.wav,1037,TIE,DIS,XX,16000,[85 53 61 ...  6  6  6]
1038_IEO_NEU_XX.wav,1038,IEO,NEU,XX,16000,[105  70  62 ...   0   0   0]
1058_TIE_ANG_XX.wav,1058,TIE,ANG,XX,16000,[ 58 101 104 ... -13 -14 -14]
1071_IWW_ANG_XX.wav,1071,IWW,ANG,XX,16000,[119 109 133 ...   0   0   0]
1064_IWW_ANG_XX.wav,1064,IWW,ANG,XX,16000,[ -79 -107 -117 ...    0    0    0]
1029_DFA_DIS_XX.wav,1029,DFA,DIS,XX,16000,[-342 -350 -323 ...  -10  -10  -10]
1018_ITH_HAP_XX.wav,1018,ITH,HAP,XX,16000,[  2 -31 -46 ...   0   0   0]
1033_IWW_NEU_XX.wav,1033,IWW,NEU,XX,16000,[-174 -170 -186 ...    1    0    1]
1039_ITH_FEA_XX.wav,1039,ITH,FEA,XX,16000,[-125 -124  -91 ...    0    0    0]
1026_IWW_NEU_XX.wav,1026,IWW,NEU,XX,16000,[-3 43 53 ...  9 -5  2]
1029_WSI_DIS_XX.wav,1029,WSI,DIS,XX,16000,[-128 -126 -141 ...    2   -2    6]
1038_TIE_SAD_XX.wav,1038,TIE,SAD,XX,16000,[-27 -39 -40 ... -65 -43 -50]
1090_IWW_DIS_XX.wav,1090,IWW,DIS,XX,16000,[-131 -128 -139 ...    1    1    1]
1085_IWW_DIS_XX.wav,1085,IWW,DIS,XX,16000,[ 6 23 56 ...  0  0  0]
1011_IWW_SAD_XX.wav,1011,IWW,SAD,XX,16000,[0 0 0 ... 1 1 1]
1004_IWW_SAD_XX.wav,1004,IWW,SAD,XX,16000,[175 175 176 ...   0   0   0]
1016_IWW_FEA_XX.wav,1016,IWW,FEA,XX,16000,[-231 -236 -213 ...    0    0    0]
1003_IWW_FEA_XX.wav,1003,IWW,FEA,XX,16000,[113 150 165 ... 631 501 427]
